# size thread(s) cpu-cycles node-loads node-load-misses node-stores node-store-misses node-prefetches node-prefetch-misses offcore_response.all_demand_mlc_pref_reads.llc_miss.local_dram offcore_response.demand_code_rd.llc_miss.local_dram offcore_response.demand_data_rd.llc_miss.local_dram offcore_response.pf_l2_data_rd.llc_miss.local_dram offcore_response.demand_code_rd.llc_miss.remote_dram offcore_response.demand_data_rd.llc_miss.remote_dram offcore_response.pf_l2_data_rd.llc_miss.remote_dram offcore_response.demand_data_rd.llc_miss.remote_hit_forward offcore_response.demand_data_rd.llc_miss.remote_hitm mem_load_uops_llc_miss_retired.local_dram mem_load_uops_llc_miss_retired.remote_dram
524288 56 3289731463241 4381534 3243972 12259350 4329140 6931824 1460456 7748838 14240 1354819 5262414 70356 645512 674725 382435 1497119 205 54389
524288 60 3684740428658 6159341 3421381 13287633 4151129 16909493 1631504 19087267 51100 2683534 15068574 142282 733453 731605 381182 1556931 406 60038
524288 64 4115650537825 8936316 3925799 14864477 4163588 35569184 2287223 38805292 79869 5065842 32671764 321764 997161 1366830 317374 1362633 592 50158
1048576 1 44309788467 147444 134820 94148 30002 4149 3392 6248 2 1504 2862 213 158 52 6710 9757 0 20
1048576 4 177485440300 699476 684504 587101 203977 64816 67910 28172 6 2524 2240 109 1180 2026 93198 107605 20 957
1048576 8 355248184041 1250645 1345661 1718045 527149 135857 103936 149524 23 7431 9061 516 1239 4242 188629 184677 56 2581
1048576 12 532691770879 1403024 1705538 2798217 798354 295877 215754 275354 102 15282 28473 4359 2258 5453 251333 369481 73 3310
1048576 16 710364278782 1458539 1904252 4242666 1514244 431563 174419 380727 138 28279 61264 6806 4587 7676 318343 451346 130 6416
1048576 20 887167197532 2031005 2406709 5009999 1710379 1419918 273034 1438874 1903 144163 907329 14862 12141 23767 362970 577704 92 4494
1048576 24 1064247234874 2044223 2368678 6017334 2224675 2462772 557488 2341022 13056 281173 1469961 35137 35784 83819 361417 629824 198 4602
1048576 28 1242471706031 2636023 2332822 6139974 2321221 7529289 788316 7816573 22777 889096 6250744 64754 75526 193453 332807 777522 116 9722
1048576 32 1424698645080 3727533 2694248 6861791 2544589 14461806 1230238 15465700 35517 1720037 12847643 89747 170155 389125 272190 768405 163 18067
1048576 36 1712019511732 6689034 2976929 7490340 2657503 38371275 2225445 40992340 134040 4104550 35685415 202632 343440 1308576 348652 925200 545 25287
1048576 40 1998373389431 10111484 2775112 8011770 2805924 72300891 3500656 77711772 139333 7710169 68889312 360406 638218 2273936 343533 885692 816 35231
1048576 44 2291937584255 19756025 3496631 8313922 2729973 162814402 7134006 173524608 277887 16053096 156178960 628254 1311868 5843154 409883 997009 2076 45242
1048576 48 2584210915160 32130451 4254157 8859035 2583907 278981380 11350595 296418790 382401 27094060 268157408 897860 2257888 9965728 424847 1084281 5273 75934
1048576 52 2937428492839 49744706 5343110 9991050 2836254 458379371 14730785 488123625 453454 42502755 444218909 1028944 2931410 13050709 533822 1147123 6131 74896
1048576 56 3300462605307 76737471 6420572 10754118 3028750 738741946 20568272 786007860 573806 66053968 718305165 1595227 4144661 18935780 684054 1137176 9031 102782
1048576 60 3704818080106 118753049 8534817 12052060 3083314 1179287165 28346813 1255155279 706266 102228166 1149900976 2018508 5512854 26354994 939252 1254014 10645 127126
1048576 64 4144908398677 180029107 11901240 12790920 3472361 1832701407 48607520 1939761192 861191 153439942 1781569895 2844906 8464099 46674587 1284233 1415402 13029 173763
2097152 1 44318894119 148663 137591 226576 34430 4669 3218 6822 1 832 4455 33 62 36 8198 9096 0 30
2097152 4 177495951156 799805 787326 997460 442081 199063 65290 34528 15 2596 3042 130 1373 916 86944 94112 13 2278
2097152 8 355439356091 1588758 1499112 2265829 1007444 681075 233682 295981 137 15437 123612 920 1576 4419 188265 192677 44 3636
2097152 12 532477701053 1951199 1928577 3334774 1405611 2299745 548080 2081685 323 157668 1591669 10419 8207 46252 200505 278856 116 10883
2097152 16 709675708164 2956270 2363921 4203901 1666575 11240120 930503 11711390 13246 915646 10447292 39433 48915 312647 310199 549030 120 23695
2097152 20 887366529938 7453887 2280136 4738766 1838065 63566059 1821093 67916026 58769 5613483 62164980 125658 176152 1152727 343177 608266 375 45254
2097152 24 1066534206197 20035968 3113270 5461248 2021182 202866649 6024391 214804318 118109 17409536 198646695 327132 701909 5000222 420362 874530 2039 104521
2097152 28 1247208095691 43633725 4053394 6080980 2288074 475898864 12117246 504026132 203446 39845365 464839129 591110 1522474 10994541 532564 981909 10455 203252
2097152 32 1433203296211 77557324 5444192 6625914 2474050 886558284 25511517 933446923 303169 72015211 861645132 908224 2906559 24146324 619798 1026566 32801 372072
2097152 36 1723050965350 106755816 7043712 7014068 2629193 1246766778 37204309 1306275885 300763 96296764 1208373387 1008552 3976245 35549254 843590 1259029 49527 331484
2097152 40 2012567052426 138683248 9456006 7831212 2833988 1618275861 53277280 1685818021 334898 120438454 1563888072 1111784 5505077 51323020 954034 1303010 62171 357000
2097152 44 2305429437587 173573047 9898936 8527492 2870137 2032689710 56676242 2124926000 413873 148187146 1973015531 1250818 6140138 54606246 1111728 1584040 68958 343811
2097152 48 2600927564752 219363271 12448755 8504177 2674344 2557406744 78871615 2662210043 489738 183547785 2474164130 1491566 8199998 76719796 1442976 2568516 81818 416622
2097152 52 2958939648580 265025336 13556938 9665342 3053224 3079451482 86989968 3210975873 518275 217501313 2988361109 1592667 9023857 84600855 1565608 2668086 87537 235320
2097152 56 3321803612508 315174222 17167828 10877030 3258059 3626834106 113968785 3765824777 628199 251415321 3508567337 1739949 11806411 111477650 1778727 3434291 82770 310483
2097152 60 3728398491116 367137512 16479877 11600231 3277484 4188630933 93844388 4384045044 639580 288661507 4089354847 1964945 11037758 91350211 1945721 4375753 64042 335355
2097152 64 4162478292470 419847887 18704832 13010008 3532820 4727298906 97258481 4951931935 648568 321568744 4624553115 2544369 12401388 95508519 2053623 4855848 23198 202197
4194304 1 44328862815 114421 103922 330934 38583 6072 4159 6789 1 699 992 27 140 56 6817 11251 0 28
4194304 4 177664985211 669097 662937 1121033 526182 725837 481270 244141 110 17383 158271 502 2944 1639 105430 122345 39 2106
4194304 8 355205229037 1730955 1389859 2936687 1248681 6251368 958168 5885418 7038 437619 5145250 18888 14545 88986 170397 169998 140 9503
4194304 12 533212050149 10565970 2164305 4190551 1526822 111759315 3002618 117879721 51194 8741789 108496568 105435 251999 2173655 217174 252356 628 68402
